Record_ID,Date,Time,Shift,HX_ID,Operator_ID,Hot_Fluid,Hot_Inlet_Temp_C,Hot_Outlet_Temp_C,Hot_Pressure_bar,Hot_Flow_Rate_kg_hr,Cold_Fluid,Cold_Inlet_Temp_C,Cold_Outlet_Temp_C,Cold_Pressure_bar,Cold_Flow_Rate_kg_hr,Heat_Duty_kW,LMTD_C,U_Value_W_m2K,Reynolds_Number,Effectiveness_pct,Thermal_Efficiency_pct,Fouling_Factor_m2K_W,Pressure_Drop_Shell_bar,Pressure_Drop_Tube_bar,Cooling_Water_Makeup_pct,Operating_Hours,Days_Since_Cleaning,Last_Maintenance_Date,Maintenance_Required,Alarm_Count,Sensor_Status,Equipment_Health_Score,Failure_Risk,Ambient_Temp_C,Relative_Humidity_pct,Electricity_Consumption_kWh,Energy_Loss_kW,Failure_Within_7Days
REC-05484,2024-11-16,09:00,B,HX-695-A,OP-008,Propylene,54.18,30.25,16.58,9779.6,Cooling Water,21.93,29.26,3.32,18679.7,159.2,15.14,741.9,3000,74.08,74.29,,0.287,0.639,1.78,791.4,32.98,2024-10-14,No,0,Normal,59.9,Medium,22.36,73.1,40.67,1870.9,0
REC-05485,2024-11-16,12:00,B,HX-695-A,OP-009,Propylene,55.5,31.83,16.62,9995.6,Cooling Water,22.72,30.54,3.56,17705.7,161.1,15.73,738.3,3000,72.09,72.91,0.000197,0.285,0.67,2.02,794.4,33.1,2024-10-14,No,0,Normal,61.1,Medium,19.74,72.7,43.67,1870.8,0
REC-05486,2024-11-16,15:00,B,HX-695-A,OP-003,Propylene,53.6,29.85,16.23,9451.7,Cooling Water,21.71,28.88,3.41,18322.4,152.8,14.92,747.1,3000,74.82,74.63,0.0001946,0.301,0.576,2.36,797.4,33.23,2024-10-14,No,0,Warning,65.6,Medium,18.45,78.7,42.18,1877.3,0
REC-05487,2024-11-16,18:00,C,HX-695-A,OP-002,Propylene,54.09,31.28,16.95,9920.4,Cooling Water,23.11,30.22,3.6,18639.6,154.0,14.64,735.2,3000,72.38,72.28,0.000193,0.296,0.608,2.44,800.4,33.35,2024-10-14,No,0,Fault,59.6,Medium,21.43,66.9,42.1,1871.7,0
REC-05488,2024-11-16,21:00,C,HX-695-A,OP-005,Propylene,54.18,30.72,15.63,10103.7,Cooling Water,21.52,29.6,3.42,17169.9,161.3,15.64,725.8,3000,71.43,72.31,0.0002012,0.287,0.641,2.39,803.4,33.48,2024-10-14,No,1,Normal,60.3,Medium,20.93,58.4,39.59,1869.8,0
REC-05489,2024-11-17,00:00,A,HX-695-A,OP-008,Propylene,52.11,31.08,16.58,10145.7,Cooling Water,22.72,29.96,3.38,17240.0,145.2,14.15,733.5,3000,71.66,71.12,0.0002014,0.308,0.621,1.88,806.4,33.6,2024-10-14,No,0,Normal,60.3,Medium,20.12,69.6,40.78,1882.6,0
REC-05490,2024-11-17,03:00,A,HX-695-A,OP-002,Propylene,53.63,32.53,16.46,9706.0,Cooling Water,24.69,31.47,3.37,17670.3,139.4,13.79,724.9,3000,73.64,74.55,0.0002036,0.267,0.664,2.3,809.4,33.73,2024-10-14,No,0,Normal,64.4,Medium,22.0,67.7,39.56,1891.9,0
REC-05491,2024-11-17,06:00,A,HX-695-A,OP-007,Propylene,54.41,31.52,16.26,10342.1,Cooling Water,23.08,30.74,3.55,18084.6,161.1,14.76,730.5,3000,73.22,73.46,0.0001861,0.289,0.617,1.99,812.4,33.85,2024-10-14,No,0,Normal,63.8,Medium,20.22,76.4,41.17,1866.4,0
REC-05492,2024-11-17,09:00,B,HX-695-A,OP-007,Propylene,54.56,31.75,16.55,10124.5,Cooling Water,23.31,30.71,3.31,18287.5,157.2,14.83,727.0,3000,72.66,73.26,0.0001977,0.272,0.648,1.99,815.4,33.98,2024-10-14,No,0,Normal,59.9,Medium,19.58,64.4,44.93,1875.5,0
REC-05492,2024-11-17,09:00,B,HX-695-A,OP-007,Propylene,54.56,31.75,16.55,10124.5,Cooling Water,23.31,30.71,3.31,18287.5,157.2,14.83,727.0,3000,72.66,73.26,0.0001977,0.272,0.648,1.99,815.4,33.98,2024-10-14,No,0,Normal,59.9,Medium,19.58,64.4,44.93,1875.5,0
REC-05493,2024-11-17,12:00,B,HX-695-A,OP-005,Propylene,56.49,31.26,16.9,9144.4,Cooling Water,22.81,30.43,3.37,17709.1,157.0,15.64,734.2,3000,75.19,75.21,0.000204,0.274,0.611,2.04,818.4,34.1,2024-10-14,No,1,Normal,,Medium,19.33,66.5,50.71,1877.7,0
REC-05494,2024-11-17,15:00,B,HX-695-A,OP-002,Propylene,52.38,30.49,16.45,9431.9,Cooling Water,22.47,29.37,3.44,17528.0,140.5,14.22,733.8,3000,72.44,73.16,0.0001979,0.265,0.591,2.04,821.4,34.23,2024-10-14,No,0,Warning,62.4,Medium,21.49,66.6,48.0,1892.6,0
REC-05495,2024-11-17,18:00,C,HX-695-A,OP-010,Propylene,54.31,30.67,16.34,10174.0,Cooling Water,22.02,30.1,3.55,17426.0,163.7,15.12,726.6,3000,72.18,72.91,0.0002043,0.315,0.656,2.03,824.4,34.35,2024-10-14,No,0,Normal,58.1,Medium,19.86,77.0,40.18,1872.1,0
REC-05496,2024-11-17,21:00,C,HX-695-A,OP-004,Propylene,52.2,33.16,16.75,9817.0,Cooling Water,26.25,32.18,3.33,18469.0,127.2,12.32,746.2,3000,73.46,73.2,0.00019,0.252,0.606,1.37,827.4,34.48,2024-10-14,No,0,Normal,67.7,Medium,23.68,68.9,44.1,1901.2,0
REC-05497,2024-11-18,00:00,A,HX-695-A,OP-004,Propylene,54.33,30.51,17.38,9648.1,Cooling Water,21.63,29.03,3.53,18166.9,156.4,15.68,721.0,3000,72.8,74.62,0.0002135,0.291,0.649,1.56,830.4,34.6,2024-10-14,No,0,Normal,62.0,Medium,19.31,71.4,41.18,1877.2,0
REC-05498,2024-11-18,03:00,A,HX-695-A,OP-011,Propylene,55.19,32.13,16.32,9290.9,Cooling Water,24.73,31.81,3.21,17713.9,145.8,13.89,742.5,3000,76.18,76.04,0.0002045,0.309,0.628,2.4,833.4,34.73,2024-10-14,No,0,Normal,59.2,Medium,19.72,70.2,46.95,1883.9,0
REC-05499,2024-11-18,06:00,A,HX-695-A,OP-001,Propylene,57.47,31.52,15.92,9650.1,Cooling Water,22.06,30.28,3.33,17830.2,170.4,16.79,730.8,3000,72.79,72.38,0.0001988,0.242,0.644,2.12,836.4,34.85,2024-10-14,No,0,Normal,63.4,Medium,20.73,76.4,41.63,1856.5,0
REC-05500,2024-11-18,09:00,B,HX-695-A,OP-011,Propylene,54.95,33.2,16.44,9735.1,Cooling Water,25.22,32.48,3.23,17083.2,144.1,14.0,723.7,3000,72.61,74.09,0.0002043,0.274,0.631,2.45,839.4,34.98,2024-10-14,No,0,Normal,62.8,Medium,21.35,76.4,39.62,1884.1,0
REC-05501,2024-11-18,12:00,B,HX-695-A,OP-006,Propylene,52.43,31.42,16.3,9829.0,Cooling Water,23.37,30.14,3.42,17839.3,140.5,13.98,720.7,3000,71.67,73.6,0.0002128,0.303,0.631,2.18,842.4,35.1,2024-10-14,No,0,Normal,58.0,Medium,18.69,72.1,54.27,1886.4,0
REC-05502,2024-11-18,15:00,B,HX-695-A,OP-006,Propylene,57.25,31.49,16.94,9818.3,Cooling Water,22.89,31.51,3.34,17184.5,172.1,15.63,739.6,3000,74.08,76.41,0.0001999,0.294,0.663,2.68,845.4,35.23,2024-10-14,No,0,Normal,62.9,Medium,19.85,69.3,49.61,1856.2,0
REC-05503,2024-11-18,18:00,C,HX-695-A,OP-006,Propylene,53.49,30.41,16.65,9980.4,Cooling Water,22.23,29.9,3.52,17580.3,156.7,14.55,726.5,3000,74.84,74.28,0.0002186,0.278,0.72,2.38,848.4,35.35,2024-10-14,No,0,Normal,57.5,Medium,21.86,67.9,37.97,1872.0,0
REC-05504,2024-11-18,21:00,C,HX-695-A,OP-005,Propylene,,31.91,16.34,10182.2,Cooling Water,22.95,30.5,3.31,18075.0,158.6,15.37,715.6,3000,72.42,70.91,0.0002136,0.358,0.631,2.4,851.4,35.48,2024-10-14,No,0,Normal,60.0,Medium,19.97,79.8,49.22,1870.2,0
REC-05505,2024-11-19,00:00,A,HX-695-A,OP-012,Propylene,53.67,32.33,16.08,9378.5,Cooling Water,23.12,29.81,3.49,17512.1,136.2,15.39,720.8,3000,68.93,69.43,,0.29,0.633,1.76,854.4,35.6,2024-10-14,No,1,Normal,61.9,Medium,20.24,68.3,40.94,1892.5,0
REC-05506,2024-11-19,03:00,A,HX-695-A,OP-001,Propylene,54.87,31.18,17.17,9185.3,Cooling Water,22.53,29.91,3.18,17247.2,148.1,15.4,731.4,3000,72.45,72.86,0.000211,0.291,0.668,1.93,857.4,35.73,2024-10-14,No,0,Normal,62.0,Medium,21.32,76.5,41.95,1879.3,0
REC-05507,2024-11-19,06:00,A,HX-695-A,OP-006,Propylene,54.58,32.93,16.28,9830.7,Cooling Water,23.97,30.9,3.41,17974.4,144.8,15.15,724.7,3000,70.85,71.27,0.0002195,0.313,0.687,2.38,860.4,35.85,2024-10-14,No,1,Normal,56.1,Medium,20.49,72.2,39.68,1884.4,0
REC-05508,2024-11-19,09:00,B,HX-695-A,OP-007,Propylene,54.99,29.44,16.21,9703.2,Cooling Water,20.34,28.67,3.43,17431.4,168.7,16.22,726.6,3000,72.77,74.81,0.0002064,0.314,0.623,1.74,863.4,35.98,2024-10-14,No,0,Normal,60.2,Medium,16.55,76.3,38.82,1858.5,0
REC-05509,2024-11-19,12:00,B,HX-695-A,OP-005,Propylene,55.01,32.84,16.55,10215.4,Cooling Water,24.16,31.45,3.14,18192.9,154.1,14.89,721.4,3000,70.37,72.44,0.0002202,0.281,0.673,1.87,866.4,36.1,2024-10-14,No,0,Normal,59.7,Medium,20.03,65.8,38.0,1875.4,0
REC-05510,2024-11-19,15:00,B,HX-695-A,OP-012,Propylene,54.78,31.05,16.59,9941.3,Cooling Water,22.65,30.53,3.25,17502.9,160.6,14.95,733.9,3000,73.83,75.06,0.0002056,0.271,0.625,2.31,869.4,36.23,2024-10-14,No,1,Normal,62.8,Medium,19.92,74.0,45.92,1865.6,0
REC-05511,2024-11-19,18:00,C,HX-695-A,OP-009,Propylene,54.91,31.33,16.9,9799.6,Cooling Water,23.45,31.09,3.55,17703.8,157.3,14.41,729.9,3000,73.9,76.71,0.0002139,0.316,0.669,2.51,872.4,36.35,2024-10-14,No,0,Normal,61.1,Medium,18.2,67.8,44.68,1872.4,0
REC-05512,2024-11-19,21:00,C,HX-695-A,OP-004,Propylene,53.93,31.13,16.51,10092.8,Cooling Water,22.34,29.83,3.34,17966.4,156.6,15.18,730.2,3000,72.31,72.98,0.0002065,0.231,0.664,1.97,875.4,36.48,2024-10-14,No,2,Normal,57.2,Medium,17.45,70.0,45.18,1871.5,0
REC-05513,2024-11-20,00:00,A,HX-695-A,OP-005,Propylene,53.98,31.92,16.54,10231.5,Cooling Water,23.88,31.33,3.35,17712.6,153.6,14.1,,3000,73.43,74.5,,0.299,0.66,2.29,878.4,36.6,2024-10-14,No,0,Normal,61.5,Medium,21.54,74.6,44.69,1877.3,0
REC-05514,2024-11-20,03:00,A,HX-695-A,OP-012,Propylene,51.69,28.61,15.86,10056.5,Cooling Water,19.56,27.21,3.33,17769.6,158.0,15.5,725.5,3000,72.49,70.92,0.0002175,0.295,0.683,2.71,881.4,36.73,2024-10-14,No,1,Normal,56.3,Medium,17.76,71.4,45.32,1868.6,0
REC-05515,2024-11-20,06:00,A,HX-695-A,OP-007,Propylene,54.65,30.28,16.57,10015.7,Cooling Water,21.58,29.44,3.29,18169.7,166.1,15.52,730.3,3000,73.99,75.46,0.0002033,0.313,0.645,2.56,884.4,36.85,2024-10-14,No,1,Normal,59.1,Medium,17.25,72.7,38.01,1863.2,0
REC-05516,2024-11-20,09:00,B,HX-695-A,OP-005,Propylene,56.32,32.74,16.52,9867.5,Cooling Water,23.14,30.44,3.37,18640.2,158.3,16.42,721.3,3000,70.92,71.1,0.0002144,0.314,0.68,1.91,887.4,36.98,2024-10-14,No,0,Warning,59.5,Medium,20.45,67.0,45.9,1872.3,0
REC-05517,2024-11-20,12:00,B,HX-695-A,OP-009,Propylene,56.09,,17.96,10552.7,Cooling Water,23.09,31.24,3.21,18208.7,172.6,15.58,720.0,3000,72.66,71.95,0.0002137,0.305,0.619,2.36,890.4,37.1,2024-10-14,Yes,1,Normal,54.5,High,20.1,70.3,44.2,1855.4,0
REC-05518,2024-11-20,15:00,B,HX-695-A,OP-005,Propylene,52.84,31.69,17.27,9396.3,Cooling Water,23.78,30.43,3.32,17493.2,135.3,13.93,730.6,3000,72.62,72.21,0.0002163,0.305,0.691,2.46,893.4,37.23,2024-10-14,No,1,Normal,61.4,Medium,19.56,68.5,38.08,1898.6,0
REC-05519,2024-11-20,18:00,C,HX-695-A,OP-004,Propylene,56.03,30.52,17.03,9321.6,Cooling Water,20.71,29.06,3.34,16665.1,161.9,16.96,723.3,3000,72.1,71.65,0.0002214,0.304,0.701,2.15,896.4,37.35,2024-10-14,Yes,0,Normal,52.8,High,19.94,70.5,41.39,1864.2,0
REC-05520,2024-11-20,21:00,C,HX-695-A,OP-003,Propylene,51.37,30.12,16.66,10066.0,Cooling Water,21.96,28.97,3.11,17856.7,145.6,14.11,721.8,3000,72.32,72.23,0.0002132,0.287,0.74,2.0,899.4,37.48,2024-10-14,No,0,Normal,59.7,Medium,18.5,76.9,37.97,1884.1,0
REC-05521,2024-11-21,00:00,A,HX-695-A,OP-012,Propylene,56.23,32.07,16.38,9799.2,Cooling Water,23.84,31.66,3.45,17716.7,161.1,14.95,725.0,3000,74.43,74.79,0.0002238,0.286,0.631,2.43,902.4,37.6,2024-10-14,No,0,Warning,57.8,Medium,18.51,71.6,49.75,1872.8,0
REC-05522,2024-11-21,03:00,A,HX-695-A,OP-009,Propylene,54.37,29.85,15.87,9519.1,Cooling Water,21.59,29.16,3.49,18045.8,158.9,15.19,716.2,3000,74.44,73.64,0.0002174,0.289,0.614,2.26,905.4,37.73,2024-10-14,Yes,0,Normal,54.3,High,17.91,76.6,48.23,1871.3,0
REC-05523,2024-11-21,06:00,A,HX-695-A,OP-006,Propylene,55.67,31.31,16.34,9504.5,Cooling Water,22.61,30.22,3.25,17826.8,157.6,15.6,717.4,3000,73.42,73.55,0.0002221,0.299,0.663,1.54,908.4,37.85,2024-10-14,No,0,Normal,57.7,Medium,20.54,67.5,43.0,1871.0,0
REC-05524,2024-11-21,09:00,B,HX-695-A,OP-004,Propylene,55.09,30.02,16.85,9051.1,Cooling Water,21.02,28.51,3.37,17749.1,154.4,16.23,729.4,3000,74.59,72.85,0.00022,0.254,0.686,2.32,911.4,37.98,2024-10-14,No,0,Normal,57.7,Medium,18.11,55.9,41.24,1870.3,0
REC-05525,2024-11-21,12:00,B,HX-695-A,OP-012,Propylene,53.13,33.08,16.41,9705.3,Cooling Water,25.58,32.13,3.33,17383.2,132.4,13.11,710.1,3000,72.56,72.66,,0.313,0.634,1.48,914.4,38.1,2024-10-14,No,1,Normal,55.4,Medium,21.44,71.7,53.64,1896.5,0
REC-05526,2024-11-21,15:00,B,HX-695-A,OP-001,Propylene,54.9,32.23,15.99,9953.2,Cooling Water,23.13,30.44,3.14,18070.0,153.5,15.54,727.8,3000,71.04,71.48,0.0002192,0.292,0.604,2.46,917.4,38.23,2024-10-14,Yes,0,Normal,54.9,High,20.74,72.9,46.2,1879.4,0
REC-05527,2024-11-21,18:00,C,HX-695-A,OP-002,Propylene,54.13,31.12,17.09,9221.2,Cooling Water,22.71,29.81,3.59,17489.4,144.4,14.98,720.4,3000,74.28,73.68,0.000226,0.284,0.702,2.13,920.4,38.35,2024-10-14,No,1,Normal,,Medium,20.48,71.5,41.94,1883.9,0
REC-05528,2024-11-21,21:00,C,HX-695-A,OP-012,Propylene,53.67,30.7,16.43,10245.2,Cooling Water,21.75,29.0,3.56,19000.3,160.2,15.5,719.3,3000,72.47,71.58,0.0002305,0.309,0.628,1.79,923.4,38.48,2024-10-14,Yes,1,Normal,52.3,High,18.07,77.6,42.28,1868.1,0
REC-05529,2024-11-22,00:00,A,HX-695-A,OP-002,Propylene,54.92,30.47,16.72,9688.1,Cooling Water,21.77,29.56,3.2,17796.3,161.1,15.58,730.0,3000,73.31,74.47,0.0002177,0.29,0.63,2.2,926.4,38.6,2024-10-14,No,0,Normal,56.8,Medium,19.39,68.7,45.01,1869.1,0
REC-05529,2024-11-22,00:00,A,HX-695-A,OP-002,Propylene,54.92,30.47,16.72,9688.1,Cooling Water,21.77,29.56,3.2,17796.3,161.1,15.58,730.0,3000,73.31,74.47,0.0002177,0.29,0.63,2.2,926.4,38.6,2024-10-14,No,0,Normal,56.8,Medium,19.39,68.7,45.01,1869.1,0
REC-05530,2024-11-22,03:00,A,HX-695-A,OP-005,Propylene,55.44,31.79,16.2,9809.8,Cooling Water,21.99,29.36,3.28,18431.4,157.9,16.63,719.5,3000,70.71,72.42,0.0002239,0.278,0.69,1.44,929.4,38.73,2024-10-14,No,0,Normal,55.8,Medium,17.15,77.1,47.0,1870.6,0
REC-05531,2024-11-22,06:00,A,HX-695-A,OP-004,Propylene,54.75,30.83,16.24,10106.7,Cooling Water,22.12,29.91,3.36,18142.0,164.5,15.39,723.3,3000,72.34,73.58,0.0002292,0.306,0.683,2.1,932.4,38.85,2024-10-14,No,0,Normal,57.4,Medium,18.82,65.2,47.07,1865.2,0
REC-05532,2024-11-22,09:00,B,HX-695-A,OP-002,Propylene,55.57,30.32,16.66,9607.5,Cooling Water,20.51,28.55,3.54,17676.2,165.1,16.98,722.4,3000,72.27,73.58,,0.344,0.687,2.54,935.4,38.98,2024-10-14,No,0,Normal,57.1,Medium,19.28,77.7,43.14,1872.7,0
REC-05533,2024-11-22,12:00,B,HX-695-A,OP-006,Propylene,54.64,30.96,16.99,9341.9,Cooling Water,22.18,29.53,3.1,17623.0,150.5,15.54,723.4,3000,73.03,71.76,0.0002226,0.297,0.661,2.16,938.4,39.1,2024-10-14,No,0,Normal,57.4,Medium,21.9,70.0,50.28,1880.8,0
REC-05534,2024-11-22,15:00,B,HX-695-A,OP-003,Propylene,53.1,31.45,16.77,9613.1,Cooling Water,23.54,30.73,3.53,16926.0,141.6,13.91,710.9,3000,73.54,73.49,0.0002368,0.328,0.621,1.75,941.4,39.23,2024-10-14,No,0,Normal,56.7,Medium,20.9,75.6,39.46,1885.8,0
REC-05535,2024-11-22,18:00,C,HX-695-A,OP-001,Propylene,53.83,31.49,16.24,9353.7,Cooling Water,23.23,30.19,3.14,17582.9,142.2,14.63,721.2,3000,72.23,71.39,0.0002289,0.281,0.692,2.41,944.4,39.35,2024-10-14,Yes,0,Normal,52.9,High,20.23,68.0,50.65,1887.2,0
REC-05536,2024-11-22,21:00,C,HX-695-A,OP-005,Propylene,53.13,30.5,16.31,9888.2,Cooling Water,21.65,28.67,3.36,18651.7,152.3,15.35,713.9,3000,71.82,72.44,0.0002293,0.273,0.703,1.78,947.4,39.48,2024-10-14,Yes,2,Warning,50.8,High,17.59,61.1,40.44,1880.5,0
REC-05537,2024-11-23,00:00,A,HX-695-A,OP-002,Propylene,54.64,30.8,16.99,10388.0,Cooling Water,21.7,29.75,3.15,17992.8,168.5,15.69,717.1,3000,72.8,70.9,0.0002328,0.32,0.681,2.06,950.4,39.6,2024-10-14,No,0,Normal,57.2,Medium,19.5,71.6,38.62,1861.3,0
REC-05538,2024-11-23,03:00,A,HX-695-A,OP-004,Propylene,55.03,31.64,16.03,9793.4,Cooling Water,22.38,29.77,3.46,18123.4,155.9,15.95,,3000,71.23,72.49,0.0002304,0.288,0.721,1.9,953.4,39.73,2024-10-14,No,1,Normal,58.3,Medium,19.29,65.9,41.25,1876.9,0
REC-05539,2024-11-23,06:00,A,HX-695-A,OP-001,Propylene,54.86,32.01,16.36,9448.5,Cooling Water,23.11,30.46,3.29,17203.4,146.9,15.37,714.2,3000,72.15,70.51,0.0002435,0.326,0.666,2.19,956.4,39.85,2024-10-14,Yes,0,Warning,53.0,High,19.72,71.0,45.75,1881.9,0
REC-05540,2024-11-23,09:00,B,HX-695-A,OP-003,Propylene,51.21,30.72,16.99,9813.5,Cooling Water,22.97,29.27,3.45,18672.2,136.8,13.63,717.3,3000,71.51,71.26,0.0002305,0.315,0.682,2.06,959.4,39.98,2024-10-14,Yes,0,Fault,55.0,High,20.48,75.2,41.11,1892.7,0
REC-05541,2024-11-23,12:00,B,HX-695-A,OP-006,Propylene,55.98,32.15,16.87,9890.2,Cooling Water,22.79,30.72,3.41,17396.6,160.4,16.01,705.6,3000,72.03,71.58,0.0002396,0.299,0.64,1.66,962.4,40.1,2024-10-14,No,0,Normal,56.6,Medium,20.15,67.1,43.16,1869.6,0
REC-05542,2024-11-23,15:00,B,HX-695-A,OP-011,Propylene,56.86,31.27,16.73,9662.4,Cooling Water,21.8,29.8,3.35,18076.7,168.2,16.76,716.2,3000,70.92,72.41,0.0002311,0.337,0.679,1.69,965.4,40.23,2024-10-14,No,0,Warning,56.0,Medium,18.06,70.5,46.77,1862.1,0
REC-05543,2024-11-23,18:00,C,HX-695-A,OP-001,Propylene,54.28,31.87,16.41,9813.6,Cooling Water,23.42,30.7,3.46,17669.9,149.7,14.74,706.7,3000,72.73,72.22,0.0002365,0.29,0.645,3.07,968.4,40.35,2024-10-14,Yes,0,Normal,54.4,High,19.39,74.4,38.77,1881.2,0
REC-05544,2024-11-23,21:00,C,HX-695-A,OP-006,Propylene,56.61,32.21,15.96,10114.6,Cooling Water,22.71,30.88,3.28,17683.6,167.9,16.29,711.7,3000,72.1,72.57,0.0002349,0.29,0.66,2.28,971.4,40.48,2024-10-14,Yes,0,Normal,,High,19.82,76.6,42.69,1863.7,0
REC-05545,2024-11-24,00:00,A,HX-695-A,OP-003,Propylene,53.77,31.72,16.61,10313.1,Cooling Water,22.91,30.55,3.5,17430.0,154.8,14.87,703.6,3000,72.78,71.45,0.0002381,0.315,0.679,2.67,974.4,40.6,2024-10-14,Yes,0,Normal,53.1,High,21.07,74.6,48.49,1873.7,0
REC-05546,2024-11-24,03:00,A,HX-695-A,OP-012,Propylene,54.06,29.93,16.5,10377.5,Cooling Water,21.18,29.57,3.38,17473.3,170.5,15.29,710.1,3000,73.29,74.84,0.0002394,0.295,0.646,1.64,977.4,40.73,2024-10-14,Yes,1,Normal,49.6,High,19.85,70.0,41.13,1859.1,0
REC-05547,2024-11-24,06:00,A,HX-695-A,OP-010,Propylene,49.92,31.55,15.95,9575.9,Cooling Water,24.1,30.07,3.25,17226.0,119.7,12.66,706.4,3000,71.05,71.09,0.0002338,0.28,0.6,2.01,980.4,40.85,2024-10-14,Yes,0,Normal,55.0,High,21.83,87.8,41.93,1910.7,0
REC-05548,2024-11-24,09:00,B,HX-695-A,OP-008,Propylene,53.27,31.8,17.22,9973.6,Cooling Water,23.24,30.67,3.32,16852.3,145.7,14.46,701.7,3000,71.37,70.61,0.0002413,0.299,0.71,2.32,983.4,40.98,2024-10-14,No,0,Warning,55.8,Medium,23.12,61.9,42.49,1879.7,0
REC-05549,2024-11-24,12:00,B,HX-695-A,OP-004,Propylene,54.96,31.91,16.79,10287.8,Cooling Water,22.96,31.61,3.19,16047.1,161.4,15.01,713.6,3000,72.42,72.98,0.0002428,0.314,0.65,2.16,986.4,41.1,2024-10-14,Yes,0,Normal,53.0,High,19.26,66.9,46.75,1865.2,0
REC-05550,2024-11-24,15:00,B,HX-695-A,OP-012,Propylene,53.38,31.36,16.35,10205.0,Cooling Water,22.77,29.83,3.56,18617.2,152.9,14.84,713.5,3000,71.54,71.34,0.0002273,0.305,0.667,1.9,989.4,41.23,2024-10-14,Yes,0,Normal,54.1,High,19.26,68.6,37.92,1874.2,0
REC-05551,2024-11-24,18:00,C,HX-695-A,OP-008,Propylene,54.41,31.95,16.58,9798.5,Cooling Water,22.76,29.94,3.51,17937.6,149.7,15.6,710.9,3000,70.4,71.83,0.0002442,0.304,0.667,2.61,992.4,41.35,2024-10-14,Yes,0,Normal,51.4,High,17.97,74.9,38.63,1880.5,0
REC-05552,2024-11-24,21:00,C,HX-695-A,OP-003,Propylene,54.61,32.54,16.69,9616.5,Cooling Water,23.77,30.61,3.38,18155.3,144.4,15.12,707.4,3000,71.15,71.06,0.0002465,0.271,0.739,2.24,995.4,41.48,2024-10-14,Yes,0,Normal,54.1,High,19.11,70.3,46.99,1889.1,0
REC-05553,2024-11-25,00:00,A,HX-695-A,OP-009,Propylene,55.97,31.78,16.61,9565.6,Cooling Water,22.76,30.75,3.42,16942.0,157.5,15.76,713.5,3000,73.71,73.14,0.000242,0.332,0.648,1.58,998.4,41.6,2024-10-14,Yes,0,Fault,53.0,High,20.12,83.2,36.13,1873.9,0
REC-05554,2024-11-25,03:00,A,HX-695-A,OP-004,Propylene,55.25,31.06,15.14,9891.3,Cooling Water,22.72,30.5,3.65,17996.5,162.8,15.09,716.9,3000,75.4,73.83,0.0002296,0.32,0.69,2.36,1001.4,41.73,2024-10-14,Yes,0,Normal,54.9,High,18.72,66.8,41.27,1864.6,0
REC-05555,2024-11-25,06:00,A,HX-695-A,OP-009,Propylene,52.28,31.88,15.83,8872.8,Cooling Water,24.26,30.14,3.36,18016.0,123.2,13.62,715.0,3000,71.9,73.66,0.0002351,0.296,0.627,2.3,1004.4,41.85,2024-10-14,Yes,0,Normal,54.8,High,18.92,66.2,40.07,1905.5,0
REC-05556,2024-11-25,09:00,B,HX-695-A,OP-002,Propylene,55.7,32.64,16.77,9900.3,Cooling Water,24.18,31.66,3.43,17883.3,155.4,14.92,706.2,3000,73.68,71.96,0.0002485,0.336,0.668,2.31,1007.4,41.98,2024-10-14,Yes,1,Normal,50.4,High,17.62,74.9,37.31,1873.2,0
REC-05557,2024-11-25,12:00,B,HX-695-A,OP-007,Propylene,54.82,31.71,16.71,9899.0,Cooling Water,22.48,29.8,3.28,18301.2,155.7,15.83,706.4,3000,71.8,71.57,0.0002556,0.281,0.679,2.26,1010.4,42.1,2024-10-14,Yes,0,Normal,51.8,High,18.73,71.7,41.37,1873.2,0
REC-05558,2024-11-25,15:00,B,HX-695-A,OP-005,Propylene,53.97,31.64,16.82,10210.7,Cooling Water,22.39,29.99,3.05,,155.2,15.46,707.4,3000,71.69,70.74,0.0002432,0.322,0.681,2.18,1013.4,42.23,2024-10-14,Yes,1,Warning,51.8,High,17.97,68.6,46.6,1875.5,0
REC-05559,2024-11-25,18:00,C,HX-695-A,OP-001,Propylene,55.6,30.9,17.23,9782.9,Cooling Water,21.76,29.81,3.56,17579.6,164.5,16.05,724.0,3000,73.04,73.73,0.0002369,0.283,0.67,2.13,1016.4,42.35,2024-10-14,No,0,Normal,55.7,Medium,20.91,60.0,43.18,1859.7,0
REC-05560,2024-11-25,21:00,C,HX-695-A,OP-002,Propylene,54.63,30.87,16.63,9890.5,Cooling Water,21.61,29.52,3.13,17383.2,159.9,15.89,707.9,3000,72.33,71.92,0.0002361,0.283,0.711,1.53,1019.4,42.48,2024-10-14,Yes,1,Normal,50.7,High,19.71,83.6,51.35,1865.6,0
REC-05561,2024-11-26,00:00,A,HX-695-A,OP-002,Propylene,53.01,31.6,16.35,9962.7,Cooling Water,23.19,30.34,3.28,17467.7,145.2,14.38,709.6,3000,72.03,71.25,0.0002458,0.313,0.748,1.63,1022.4,42.6,2024-10-14,Yes,0,Normal,50.0,High,16.87,60.4,39.92,1885.1,0
REC-05562,2024-11-26,03:00,A,HX-695-A,OP-004,Propylene,54.0,31.88,15.03,9755.9,Cooling Water,22.94,29.85,3.39,18285.9,146.9,15.3,699.3,3000,71.91,70.43,0.0002586,0.316,0.726,2.25,1025.4,42.73,2024-10-14,Yes,0,Normal,49.7,High,19.42,71.6,37.99,1875.8,0
